accepted_at,created_at,current_state,deadline,description,estimate,id,kind,labels,name,owned_by_id,owner_ids,project_id,requested_by_id,story_type,updated_at,url
2013-12-09T19:29:01Z,2013-12-05T19:02:22Z,accepted,,"Can be seen in:
http://bosh-jenkins.cf-app.com:8080/job/bosh_integration/1137/console

Error:
     Failure/Error: Unable to find matching line from backtrace
     Errno::ECONNREFUSED:
       Connection refused - connect(2)



",,62001564,story,[],Investigate flakey integration test failures,1068489.0,[1068489],956238,1068489,chore,2015-11-03T00:03:54Z,https://www.pivotaltracker.com/story/show/62001564
2013-12-10T03:32:05Z,2013-12-10T03:25:56Z,accepted,,See #62208000,,62208014,story,[],Update artifact tgzs,1068489.0,[1068489],956238,1068489,chore,2013-12-10T03:32:06Z,https://www.pivotaltracker.com/story/show/62208014
2013-12-10T20:33:04Z,2013-12-10T19:25:36Z,accepted,,The BOSH Jenkins CI requires additional executors to accommodate the incorporation of AWS CentOS stemcell creation into our CI,,62258414,story,[],Increase number of Jenkins's executors on slave nodes,1068489.0,[1068489],956238,1068489,chore,2013-12-10T20:33:05Z,https://www.pivotaltracker.com/story/show/62258414
2013-12-10T21:33:10Z,2013-12-10T00:49:29Z,accepted,,BAT's is testing against the wrong bits. That's embarrassing. Until this is fixed we can't even trust our CI ...,,62202440,story,[],final releases published in CI should contain the right bits,506755.0,[506755],956238,506755,chore,2013-12-10T21:33:11Z,https://www.pivotaltracker.com/story/show/62202440
2013-12-10T22:10:22Z,2013-12-02T08:47:26Z,accepted,,https://groups.google.com/a/cloudfoundry.org/d/msg/bosh-users/sQp8e2YAJT4/Qz2L_akbwOkJ,1.0,61708894,story,[],answer bosh-users question about whether autoconf is appropriate addition to the stemcell,506755.0,[506755],956238,494053,feature,2013-12-10T22:10:22Z,https://www.pivotaltracker.com/story/show/61708894
2013-12-10T22:10:45Z,2013-11-27T20:01:06Z,accepted,,"PR 461: https://github.com/cloudfoundry/bosh/pull/461

New AT&T OpenStack environment requires to use 'omit_default_port: true' option when connecting to the OpenStack API.",1.0,61575288,story,[],Allow optional OpenStack API connection params,756869.0,[756869],956238,1015645,feature,2013-12-10T22:10:44Z,https://www.pivotaltracker.com/story/show/61575288
2013-12-10T22:11:36Z,2013-12-02T08:53:16Z,accepted,,https://groups.google.com/a/cloudfoundry.org/d/msg/bosh-users/uzrAP0Vtpv8/ez9J_FDBeFgJ,1.0,61709144,story,[],answer bosh-users question about final releases requiring a blob store sync,1338772.0,[1338772],956238,494053,feature,2013-12-10T22:11:36Z,https://www.pivotaltracker.com/story/show/61709144
2013-12-10T22:21:49Z,2013-11-27T20:36:22Z,accepted,,Running 'bosh stemcells' could show which are in use by adding a star.,1.0,61577422,story,[],A user can easily find out which stemcells on a director are in use.,1068489.0,[1068489],956238,1406536,feature,2013-12-10T22:21:49Z,https://www.pivotaltracker.com/story/show/61577422
2013-12-11T16:38:03Z,2013-10-14T21:59:42Z,accepted,,"Includes light stemcell
",1.0,58846872,story,"[{'name': 'centos aws', 'project_id': 956238, 'kind': 'label', 'created_at': '2013-11-14T21:07:12Z', 'id': 7034892, 'updated_at': '2013-11-14T21:07:12Z'}]",Build Centos/AWS Stemcells in CI,1068489.0,[1068489],956238,14062,feature,2013-12-11T16:38:04Z,https://www.pivotaltracker.com/story/show/58846872
2013-12-11T16:40:36Z,2013-10-14T21:59:35Z,accepted,,,2.0,58846858,story,"[{'name': 'centos aws', 'project_id': 956238, 'kind': 'label', 'created_at': '2013-11-14T21:07:12Z', 'id': 7034892, 'updated_at': '2013-11-14T21:07:12Z'}]",Run BATS against Centos/AWS once using a Centos/AWS Micro,1406536.0,[1406536],956238,14062,feature,2013-12-11T16:40:37Z,https://www.pivotaltracker.com/story/show/58846858
2013-12-11T16:41:27Z,2013-10-28T21:54:53Z,accepted,,"default should be 30sec

duration between iterations - not total time. 

(also, not in retryable)",2.0,59709584,story,[],All exponential backoffs should cap for 32 seconds for AWS cpi,81882.0,[81882],956238,14062,feature,2013-12-11T16:41:28Z,https://www.pivotaltracker.com/story/show/59709584
2013-12-11T21:20:01Z,2013-12-09T20:16:04Z,accepted,,,1.0,62181872,story,[],check nested resources for vcenter 5.1,81882.0,[81882],956238,637633,feature,2013-12-11T21:20:01Z,https://www.pivotaltracker.com/story/show/62181872
2013-12-11T22:24:26Z,2013-12-11T20:37:01Z,accepted,,See #62341856,,62342136,story,[],Fix CI blobstore,1068489.0,[1068489],956238,1068489,chore,2013-12-11T22:24:27Z,https://www.pivotaltracker.com/story/show/62342136
2013-12-11T23:50:57Z,2013-12-05T18:13:46Z,accepted,,This story is an internal request from PM. See https://www.pivotaltracker.com/story/show/61997058,1.0,61997592,story,[],Stemcell component list,637633.0,[637633],956238,548715,feature,2013-12-12T17:39:13Z,https://www.pivotaltracker.com/story/show/61997592
2013-12-12T18:57:37Z,2013-11-21T23:13:34Z,accepted,,"The following error can be reproduced by setting the Microbosh's CPU count to more than the number of any host in the vSphere cluster while DRS is enabled. This error also happens when cluster DRS is set to manual.

Creating VM from...                 |oooo                    | 2/11 00:00:49  ETA: 00:01:34at depth 0 - 20: unable to get local issuer certificate
Creating VM from...                 |oooo                    | 2/11 00:00:54  ETA: 00:01:29/Users/pivotal/workspace/bosh/bosh_vsphere_cpi/lib/cloud/vsphere/client.rb:161:in `power_on_vm': undefined method `task' for nil:NilClass (NoMethodError)
	from /Users/pivotal/workspace/bosh/bosh_vsphere_cpi/lib/cloud/vsphere/cloud.rb:258:in `block in create_vm'
	from /Users/pivotal/workspace/bosh/bosh_common/lib/common/thread_formatter.rb:46:in `with_thread_name'
	from /Users/pivotal/workspace/bosh/bosh_vsphere_cpi/lib/cloud/vsphere/cloud.rb:164:in `create_vm'
	from /Users/pivotal/workspace/bosh/bosh_cli_plugin_micro/lib/bosh/deployer/instance_manager.rb:244:in `create_vm'
	from /Users/pivotal/workspace/bosh/bosh_cli_plugin_micro/lib/bosh/deployer/instance_manager.rb:123:in `block in create'
	from /Users/pivotal/workspace/bosh/bosh_cli_plugin_micro/lib/bosh/deployer/instance_manager.rb:79:in `step'
	from /Users/pivotal/workspace/bosh/bosh_cli_plugin_micro/lib/bosh/deployer/instance_manager.rb:122:in `create'
	from /Users/pivotal/workspace/bosh/bosh_cli_plugin_micro/lib/bosh/deployer/instance_manager.rb:98:in `block in create_deployment'
	from /Users/pivotal/workspace/bosh/bosh_cli_plugin_micro/lib/bosh/deployer/instance_manager.rb:92:in `with_lifecycle'
	from /Users/pivotal/workspace/bosh/bosh_cli_plugin_micro/lib/bosh/deployer/instance_manager.rb:98:in `create_deployment'
	from /Users/pivotal/workspace/bosh/bosh_cli_plugin_micro/lib/bosh/cli/commands/micro.rb:182:in `perform'
	from /Users/pivotal/workspace/bosh/bosh_cli/lib/cli/command_handler.rb:57:in `run'
	from /Users/pivotal/workspace/bosh/bosh_cli/lib/cli/runner.rb:56:in `run'
	from /Users/pivotal/workspace/bosh/bosh_cli/lib/cli/runner.rb:16:in `run'
	from /Users/pivotal/workspace/bosh/bosh_cli/bin/bosh:7:in `<top (required)>'
	from /Users/pivotal/workspace/bosh/bin/bosh:16:in `load'
	from /Users/pivotal/workspace/bosh/bin/bosh:16:in `<main>'",2.0,61252764,story,"[{'name': 'pcf', 'project_id': 956238, 'kind': 'label', 'created_at': '2013-11-14T20:34:18Z', 'id': 7034572, 'updated_at': '2013-11-19T04:57:55Z'}]",As a BOSH operator I would like to see better error messages when VM poweron fails due to vSphere DRS placement issues,506755.0,[506755],956238,568617,feature,2014-05-21T21:56:09Z,https://www.pivotaltracker.com/story/show/61252764
2013-12-12T21:45:35Z,2013-12-12T20:25:34Z,accepted,,Required for #58846902 to be run in parallel,,62417266,story,[],Set up route53 for ci3 account,1183746.0,[1183746],956238,1183746,chore,2013-12-12T21:45:36Z,https://www.pivotaltracker.com/story/show/62417266
2013-12-13T02:36:21Z,2013-12-12T18:59:08Z,accepted,,,,62409566,story,[],create bosh_environment for embarcadero,1406536.0,[1406536],956238,1406536,chore,2013-12-13T02:36:22Z,https://www.pivotaltracker.com/story/show/62409566
2013-12-13T21:58:13Z,2013-11-20T19:25:08Z,accepted,,ssh-keygen -R exits non zero if the file isn't there.,,61155830,story,[],ssh bats test fails if there is no known-hosts file,1406536.0,[1406536],956238,46031,bug,2014-05-21T21:56:09Z,https://www.pivotaltracker.com/story/show/61155830
2013-12-13T21:58:28Z,2013-11-25T17:32:21Z,accepted,,"Currently BATs tries to delete the light stemcell which was used to create a currently running micro. This is a problem if you attempt to run BATs against an existing installation because the AMI used in your deployment will no longer exist

To accept:
1. Tammer takes aws stemcell 1525 and deploys a micro with that
2. Tammer uploads a light stemcell to micro director:
bosh upload stemcell https://s3.amazonaws.com/bosh-jenkins-artifacts/bosh-stemcell/aws/light-bosh-stemcell-1525-aws-xen-ubuntu.tgz
3. Tammer deletes the light stemcell:
bosh delete stemcell  bosh-aws-xen-ubuntu 1525
4. Tammer sees the special string NoOP appears in the debug task log:
bosh task last --debug",,61408126,story,[],BATs Deletes Light Stemcells,1406536.0,[1406536],956238,1406536,bug,2014-05-21T21:56:09Z,https://www.pivotaltracker.com/story/show/61408126
2013-12-18T22:03:11Z,2013-12-16T18:51:12Z,accepted,,,,62578118,story,[],On board Rob as anchor,1068489.0,[1068489],956238,1068489,chore,2013-12-18T22:03:12Z,https://www.pivotaltracker.com/story/show/62578118
2013-12-18T23:52:25Z,2013-12-13T22:03:30Z,accepted,,See: https://www.pivotaltracker.com/story/show/62572390 for acceptance,,62492004,story,[],Update Load Balancing configuration in some envs,1338772.0,[1338772],956238,1408486,bug,2014-01-08T18:20:56Z,https://www.pivotaltracker.com/story/show/62492004
2013-12-20T19:43:18Z,2013-11-18T18:11:31Z,accepted,,"We need this for our deployment scripts

-Runtime",2.0,60972862,story,[],Things that need to be installed on the jumpbox,1068489.0,[1068489],956238,553935,feature,2013-12-20T19:43:18Z,https://www.pivotaltracker.com/story/show/60972862
2013-12-20T19:43:39Z,2013-12-18T19:23:28Z,accepted,,"As a result of this, we are currently unable to `bosh ssh` into any job on a1 or dijon (I'd also assume tabasco) without checking out an older version of deployments-aws first and ssh-adding that key.

We talked briefly with Jesse and Caleb, who suggested that we could use the microbosh on all CI environments to redeploy the bosh director with the new key.

I would categorize this as urgent, since no one is currently able to bosh ssh into any of the CI environments without this special knowledge/hack.",,62729052,story,[],BOSH director ssh keys in deployments-aws do not match actual ssh keys on the director,506755.0,[506755],956238,285989,bug,2013-12-20T19:43:40Z,https://www.pivotaltracker.com/story/show/62729052
2013-12-21T00:00:33Z,2013-10-14T22:00:06Z,accepted,,"BATS must pass (duh), and do not promote it.",1.0,58846902,story,"[{'name': 'centos aws', 'project_id': 956238, 'kind': 'label', 'created_at': '2013-11-14T21:07:12Z', 'id': 7034892, 'updated_at': '2013-11-14T21:07:12Z'}]",Run BATS against Centos/AWS stemcell in CI,1068489.0,[1068489],956238,14062,feature,2013-12-21T00:00:35Z,https://www.pivotaltracker.com/story/show/58846902
2013-12-26T17:34:33Z,2013-10-14T22:00:12Z,accepted,,,1.0,58846912,story,"[{'name': 'centos aws', 'project_id': 956238, 'kind': 'label', 'created_at': '2013-11-14T21:07:12Z', 'id': 7034892, 'updated_at': '2013-11-14T21:07:12Z'}]",Promote the Centos/AWS Stemcell in CI,1068489.0,[1068489],956238,14062,feature,2013-12-26T17:34:28Z,https://www.pivotaltracker.com/story/show/58846912
2013-12-26T17:36:10Z,2013-10-14T22:03:56Z,accepted,,,2.0,58847170,story,"[{'name': 'centos on openstack', 'project_id': 956238, 'kind': 'label', 'created_at': '2013-11-14T21:07:12Z', 'id': 7034894, 'updated_at': '2013-11-14T21:07:12Z'}]",Build Centos/OpenStack Stemcell once,,[],956238,14062,feature,2013-12-26T17:36:05Z,https://www.pivotaltracker.com/story/show/58847170
2013-12-26T17:36:18Z,2013-12-09T22:16:55Z,accepted,,Bringing up a CentOS/AWS stemcell consumes 100% of CPU using a m1.small AWS instance.,,62192238,story,"[{'name': 'centos aws', 'project_id': 956238, 'kind': 'label', 'created_at': '2013-11-14T21:07:12Z', 'id': 7034892, 'updated_at': '2013-11-14T21:07:12Z'}]",high resource consumption on an CentOS stemcell for AWS,1183746.0,[1183746],956238,1406536,bug,2013-12-26T17:36:13Z,https://www.pivotaltracker.com/story/show/62192238
2013-12-26T18:14:42Z,2013-11-20T19:21:16Z,accepted,,"https://gist.github.com/mreider/82021ab8e94d60e022d5

The bottom line is that if you look at line 91 here: https://github.com/cloudfoundry/bosh/blob/master/bosh_vsphere_cpi/lib/cloud/vsphere/cloud.rb

You will see that we are raising an error using the variable ""state"" - which contains nothing more than the word ""error."" - we need to include the entire object so we can get useful information and debug a core issue.",,61155578,story,"[{'name': 'pcf', 'project_id': 956238, 'kind': 'label', 'created_at': '2013-11-14T20:34:18Z', 'id': 7034572, 'updated_at': '2013-11-19T04:57:55Z'}]",Dump an entire object (not just 'error') when logging vSphere errors,506755.0,[506755],956238,548715,bug,2014-05-21T21:56:09Z,https://www.pivotaltracker.com/story/show/61155578
2013-12-26T22:16:28Z,2013-10-04T17:25:36Z,accepted,,"When using src_alt, files are picked up from both src and src_alt.  This is extremely confusing when you delete a file in your local copy you've symlinked into src_alt, build a bosh release, deploy it, and find that the file you deleted is still being deployed.
",2.0,58255776,story,[],"Make src_alt override, not merge src files",81882.0,[81882],956238,46031,feature,2014-05-21T21:56:09Z,https://www.pivotaltracker.com/story/show/58255776
2013-12-26T22:16:47Z,2013-12-19T00:34:59Z,accepted,,Lucas Marks and I discussed this with Dmitriy. It seems that there's a check in the BOSH agent that will short circuit setup if the disk is not a block device. One consequence of this is that the /var/vcap/data/sys/run directory is never created. This is causing our cf-mysql-release mysql job to fail to start.,1.0,62749248,story,[],Bosh Agent does not create /var/vcap/data/sys/run directory on bosh-lite (warden-cpi),1406536.0,[1406536],956238,285989,feature,2014-05-21T21:56:09Z,https://www.pivotaltracker.com/story/show/62749248
2013-12-26T22:25:15Z,2013-12-12T22:37:00Z,accepted,,,,62427108,story,[],Account maintenance,1068489.0,[1068489],956238,1068489,chore,2013-12-26T22:25:15Z,https://www.pivotaltracker.com/story/show/62427108
2013-12-26T22:35:56Z,2013-11-27T00:42:40Z,accepted,,"When deploying a deployment with ""parallel_job_deoloy"" set to true, a job can specify that it should be deployed serially.

then this job must complete before proceeding to other jobs further below in the deployment manifest.",4.0,61520702,story,"[{'name': 'parallel jobs', 'project_id': 956238, 'kind': 'label', 'created_at': '2013-12-12T17:51:47Z', 'id': 7243752, 'updated_at': '2013-12-12T17:51:47Z'}]",user should be able to specify `serial: true` in job/deployment update section to deploy job/deployment serially,81882.0,[81882],956238,668075,feature,2013-12-26T22:36:09Z,https://www.pivotaltracker.com/story/show/61520702
2013-12-26T22:36:06Z,2013-12-20T22:03:51Z,accepted,,"...for now!

If a deployment that bosh manages says ""serial: false"" in the ""deploy"" section, then it will deploy in parallel.

This is intended to allow release deployers to test out parallel deployments to find issues and bugs before we make it the default across the board.",0.0,62867494,story,"[{'name': 'parallel jobs', 'project_id': 956238, 'kind': 'label', 'created_at': '2013-12-12T17:51:47Z', 'id': 7243752, 'updated_at': '2013-12-12T17:51:47Z'}]",Bosh should default to deploying jobs in serial,81882.0,[81882],956238,14062,feature,2013-12-26T22:36:09Z,https://www.pivotaltracker.com/story/show/62867494
2013-12-26T23:26:44Z,2013-12-19T22:00:01Z,accepted,,"When running bosh deploy, if I also run ""watch 'bosh vms'"", once the director hits 500 tasks it cleans up the earliest one i.e. the deploy.  And the deploy stops. ",1.0,62807592,story,[],Bosh should never garbage collect a running task,756869.0,[756869],956238,1097582,feature,2014-05-21T21:56:09Z,https://www.pivotaltracker.com/story/show/62807592
2013-12-27T19:03:24Z,2013-12-23T17:36:10Z,accepted,,It would be nice to be able to actually debug problems on instances after a failed run and just clean them up before a test run as we do on AWS and vSphere.  This would allow us to stop tearing down VMs in an :after hook across the board.,,62920930,story,[],Clean up Instances before BATs tests on OpenStack,81882.0,[81882],956238,1068489,chore,2013-12-27T19:03:24Z,https://www.pivotaltracker.com/story/show/62920930
2013-12-28T00:37:49Z,2013-12-23T17:37:39Z,accepted,,,,62920990,story,[],update to rspec3,81882.0,[81882],956238,81882,chore,2013-12-28T00:37:49Z,https://www.pivotaltracker.com/story/show/62920990
